,,Currently Callable Long Term Securities as of 08/08/2025,,,,,,,
,,,,,,,,,
,,,,,,,,,
"Disclaimer: Fannie Mae makes a good faith effort to publish the data in a scheduled manner. Fannie Mae does not guarantee that it will always publish the data when scheduled, and Fannie Mae expressly disclaims any liability for any delay in publishing the data. Fannie Mae reserves the right to publish and or revise the data. This material should not be construed as an investment recommendation, an offer to buy/sell, or the solicitation of an offer to buy/sell any product or instrument. This material is based upon information, including pricing and other information that the company receives from various sources, that the company considers reliable. Although Fannie Mae reasonably attempts to ensure the accuracy of the information it publishes, the company does not represent, warrant or guarantee the accuracy of the data received from our market data sources, the accuracy of the data calculations or the accuracy of the data as published. Fannie Mae shall not have any liability or responsibility, regardless of the cause, for any errors or omissions in connection with the use misuse, release or distribution of this information. ",,,,,,,,,
Currently Callable Long Term Securities,,,,,,,,,
CUSIP,Issue Date,First Call Date,Maturity Date,Call Type,Call Frequency,Next Notice Date,Next Call Date,Coupon,Outstanding Amount
3136G4X65,2020-08-27 00:00:00,2021-08-27 00:00:00,2027-08-27 00:00:00,Bermudan,Quarterly,2025-08-15 00:00:00,2025-08-27 00:00:00,0.7,20000000
3136GAAX7,2025-02-27 00:00:00,2025-08-27 00:00:00,2032-02-27 00:00:00,Bermudan,Quarterly,2025-08-15 00:00:00,2025-08-27 00:00:00,5.33,25000000
3136GAB81,2025-02-27 00:00:00,2025-08-27 00:00:00,2030-02-27 00:00:00,Bermudan,Quarterly,2025-08-15 00:00:00,2025-08-27 00:00:00,5.19,30000000
3136GACX5,2025-03-27 00:00:00,2025-06-27 00:00:00,2030-03-27 00:00:00,Bermudan,Monthly,2025-08-15 00:00:00,2025-08-27 00:00:00,5,100000000
3136GAEU9,2025-04-11 00:00:00,2025-06-27 00:00:00,2028-03-27 00:00:00,Bermudan,Monthly,2025-08-15 00:00:00,2025-08-27 00:00:00,4.7,50000000
3135GAUF6,2024-08-30 00:00:00,2025-08-28 00:00:00,2029-08-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,4,15000000
3135GAUH2,2024-08-30 00:00:00,2025-08-28 00:00:00,2028-08-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,4,15000000
3135GAUJ8,2024-08-30 00:00:00,2025-02-28 00:00:00,2029-08-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,4.05,30000000
3136G42H5,2020-08-28 00:00:00,2021-05-28 00:00:00,2034-08-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,1.52,15000000
3136G42L6,2020-08-28 00:00:00,2023-02-28 00:00:00,2030-08-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,1.11,25000000
3136G42P7,2020-08-28 00:00:00,2023-08-28 00:00:00,2035-08-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,1.5,25000000
3136G4L92,2020-08-28 00:00:00,2023-08-28 00:00:00,2030-08-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,1,30000000
3136G4P80,2020-08-28 00:00:00,2023-08-28 00:00:00,2030-08-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,1.1,25000000
3136G4S20,2020-08-28 00:00:00,2023-08-28 00:00:00,2030-08-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,1.12,50000000
3136GABE8,2025-02-28 00:00:00,2025-08-28 00:00:00,2030-02-28 00:00:00,Bermudan,Monthly,2025-08-18 00:00:00,2025-08-28 00:00:00,5.1,15000000
3136GABR9,2025-02-28 00:00:00,2025-08-28 00:00:00,2030-02-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,5.06,15000000
3136GACA5,2025-02-28 00:00:00,2025-08-28 00:00:00,2028-02-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,4.7,75000000
3136GAE96,2025-03-28 00:00:00,2025-04-28 00:00:00,2028-03-24 00:00:00,Bermudan,Monthly,2025-08-18 00:00:00,2025-08-28 00:00:00,4.72,25000000
3136GAG78,2025-04-28 00:00:00,2025-07-28 00:00:00,2028-04-28 00:00:00,Bermudan,Monthly,2025-08-18 00:00:00,2025-08-28 00:00:00,4.625,15000000
3136GAHR3,2025-05-28 00:00:00,2025-08-28 00:00:00,2030-05-28 00:00:00,Bermudan,Quarterly,2025-08-18 00:00:00,2025-08-28 00:00:00,5.05,15000000
3135GA4G3,2020-11-30 00:00:00,2022-11-30 00:00:00,2027-11-30 00:00:00,Bermudan,Quarterly,2025-08-20 00:00:00,2025-08-30 00:00:00,0.75,20000000
3135GA5K3,2020-11-30 00:00:00,2022-11-30 00:00:00,2028-11-30 00:00:00,Bermudan,Quarterly,2025-08-20 00:00:00,2025-08-30 00:00:00,1,25000000
3135GA5N7,2020-11-30 00:00:00,2021-11-30 00:00:00,2028-05-30 00:00:00,Bermudan,Quarterly,2025-08-20 00:00:00,2025-08-30 00:00:00,1,50000000
3135GAV57,2024-09-17 00:00:00,2024-12-30 00:00:00,2025-09-30 00:00:00,Bermudan,Monthly,2025-08-20 00:00:00,2025-08-30 00:00:00,3.75,38000000
3136GAFS3,2025-04-30 00:00:00,2025-06-30 00:00:00,2030-04-30 00:00:00,Bermudan,Monthly,2025-08-20 00:00:00,2025-08-30 00:00:00,5.01,100000000
3135GAW98,2024-10-15 00:00:00,2025-04-01 00:00:00,2029-10-01 00:00:00,Bermudan,Monthly,2025-08-22 00:00:00,2025-09-01 00:00:00,5,100000000
3135GA5G2,2020-12-02 00:00:00,2022-12-02 00:00:00,2027-06-02 00:00:00,Bermudan,Quarterly,2025-08-22 00:00:00,2025-09-02 00:00:00,0.77,25000000
3135GAUL3,2024-09-03 00:00:00,2025-03-03 00:00:00,2027-09-03 00:00:00,Bermudan,SemiAnnually,2025-08-22 00:00:00,2025-09-03 00:00:00,4,10000000
3135GAUQ2,2024-09-06 00:00:00,2025-03-03 00:00:00,2027-09-03 00:00:00,Bermudan,Quarterly,2025-08-22 00:00:00,2025-09-03 00:00:00,4,15000000
3135GAZN4,2024-12-03 00:00:00,2025-09-03 00:00:00,2029-12-03 00:00:00,Bermudan,Quarterly,2025-08-22 00:00:00,2025-09-03 00:00:00,5.01,15000000
3136GAC56,2025-03-03 00:00:00,2025-09-03 00:00:00,2028-03-03 00:00:00,Bermudan,Quarterly,2025-08-22 00:00:00,2025-09-03 00:00:00,4.75,20000000
3136GACZ0,2025-03-10 00:00:00,2025-09-03 00:00:00,2028-03-03 00:00:00,Bermudan,Quarterly,2025-08-22 00:00:00,2025-09-03 00:00:00,4.25,20000000
3136GAEV7,2025-04-03 00:00:00,2025-07-03 00:00:00,2030-04-03 00:00:00,Bermudan,Monthly,2025-08-22 00:00:00,2025-09-03 00:00:00,4.5,60000000
3135GAUT6,2024-09-06 00:00:00,2025-03-04 00:00:00,2029-09-04 00:00:00,Bermudan,Quarterly,2025-08-25 00:00:00,2025-09-04 00:00:00,4.1,15000000
3135GAZV6,2024-12-04 00:00:00,2025-09-04 00:00:00,2031-12-04 00:00:00,Bermudan,Quarterly,2025-08-25 00:00:00,2025-09-04 00:00:00,5.23,50000000
3135GAZZ7,2024-12-04 00:00:00,2025-09-04 00:00:00,2031-12-04 00:00:00,Bermudan,Quarterly,2025-08-25 00:00:00,2025-09-04 00:00:00,5.24,50000000
3135GAUM1,2024-09-05 00:00:00,2025-09-05 00:00:00,2028-09-05 00:00:00,Bermudan,Quarterly,2025-08-26 00:00:00,2025-09-05 00:00:00,4,15000000
3135GAUN9,2024-09-05 00:00:00,2025-03-05 00:00:00,2028-09-05 00:00:00,Bermudan,Quarterly,2025-08-26 00:00:00,2025-09-05 00:00:00,4.125,15000000
3136GA2J7,2024-12-05 00:00:00,2025-09-05 00:00:00,2028-09-05 00:00:00,Bermudan,Quarterly,2025-08-26 00:00:00,2025-09-05 00:00:00,4.75,45000000
3136GA3A5,2024-12-12 00:00:00,2025-06-05 00:00:00,2028-06-05 00:00:00,Bermudan,Monthly,2025-08-26 00:00:00,2025-09-05 00:00:00,4.75,15000000
3135GAUZ2,2024-09-13 00:00:00,2025-06-06 00:00:00,2029-09-06 00:00:00,Bermudan,Quarterly,2025-08-27 00:00:00,2025-09-06 00:00:00,4.5,15000000
3136G42T9,2020-09-09 00:00:00,2023-09-06 00:00:00,2035-09-06 00:00:00,Bermudan,Quarterly,2025-08-27 00:00:00,2025-09-06 00:00:00,1.5,25000000
3136G42W2,2020-09-09 00:00:00,2022-09-06 00:00:00,2035-09-06 00:00:00,Bermudan,Quarterly,2025-08-27 00:00:00,2025-09-06 00:00:00,1.6,45000000
3136GA2P3,2024-12-06 00:00:00,2025-06-06 00:00:00,2027-12-06 00:00:00,Bermudan,Monthly,2025-08-27 00:00:00,2025-09-06 00:00:00,4.75,25000000
3136GAC49,2025-03-06 00:00:00,2025-06-06 00:00:00,2028-03-06 00:00:00,Bermudan,Quarterly,2025-08-27 00:00:00,2025-09-06 00:00:00,4.8,20000000
3135GAW49,2024-10-07 00:00:00,2025-04-07 00:00:00,2027-10-07 00:00:00,Bermudan,Monthly,2025-08-28 00:00:00,2025-09-07 00:00:00,4.5,15000000
3136GA2R9,2024-12-09 00:00:00,2025-07-07 00:00:00,2029-12-07 00:00:00,Bermudan,Monthly,2025-08-28 00:00:00,2025-09-07 00:00:00,5,25000000
3136GAAL3,2025-02-07 00:00:00,2025-08-07 00:00:00,2028-02-07 00:00:00,Bermudan,Monthly,2025-08-28 00:00:00,2025-09-07 00:00:00,4.75,15000000
3136GAAU3,2025-02-10 00:00:00,2025-08-07 00:00:00,2028-02-07 00:00:00,Bermudan,Monthly,2025-08-28 00:00:00,2025-09-07 00:00:00,4.73,15000000
3135G06P3,2020-12-08 00:00:00,2022-12-08 00:00:00,2028-12-08 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-08 00:00:00,1.04,300000000
3135GA5Q0,2020-12-08 00:00:00,2021-06-08 00:00:00,2028-06-08 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-08 00:00:00,1,50000000
3135GA5Z0,2020-12-08 00:00:00,2021-12-08 00:00:00,2032-12-08 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-08 00:00:00,1.515,50000000
3135GAAE1,2020-12-08 00:00:00,2022-12-08 00:00:00,2028-12-08 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-08 00:00:00,1,50000000
3135GAAF8,2020-12-08 00:00:00,2023-12-08 00:00:00,2028-12-08 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-08 00:00:00,0.95,50000000
3136GAFH7,2025-04-22 00:00:00,2025-07-08 00:00:00,2030-04-08 00:00:00,Bermudan,Monthly,2025-08-29 00:00:00,2025-09-08 00:00:00,5,30000000
3135GA5P2,2020-12-09 00:00:00,2021-12-09 00:00:00,2033-12-09 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-09 00:00:00,1.51,15000000
3135GA6X4,2020-12-09 00:00:00,2022-12-09 00:00:00,2030-12-09 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-09 00:00:00,1.24,50000000
3135GA6Z9,2020-12-09 00:00:00,2021-12-09 00:00:00,2030-12-09 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-09 00:00:00,1.33,50000000
3136G42V4,2020-09-09 00:00:00,2022-12-09 00:00:00,2030-09-09 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-09 00:00:00,1.22,25000000
3136G42X0,2020-09-09 00:00:00,2022-09-09 00:00:00,2030-09-09 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-09 00:00:00,1.2,20000000
3136G43A9,2020-09-09 00:00:00,2022-09-09 00:00:00,2033-09-09 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-09 00:00:00,1.35,15000000
3135G06J7,2020-12-10 00:00:00,2021-06-10 00:00:00,2025-12-10 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-10 00:00:00,0.65,800000000
3135GAA92,2020-12-10 00:00:00,2021-12-10 00:00:00,2032-12-10 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-10 00:00:00,1.5,35000000
3135GAC41,2020-12-10 00:00:00,2021-12-10 00:00:00,2030-12-10 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-10 00:00:00,1.33,50000000
3135GAUU3,2024-09-10 00:00:00,2025-09-10 00:00:00,2029-09-10 00:00:00,Bermudan,Annually,2025-08-29 00:00:00,2025-09-10 00:00:00,3.75,15000000
3135GAUV1,2024-09-10 00:00:00,2025-03-10 00:00:00,2028-03-10 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-10 00:00:00,4,15000000
3135GAUW9,2024-09-10 00:00:00,2025-09-10 00:00:00,2029-09-10 00:00:00,Bermudan,Annually,2025-08-29 00:00:00,2025-09-10 00:00:00,3.75,45000000
3136G42R3,2020-09-10 00:00:00,2021-09-10 00:00:00,2032-09-10 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-10 00:00:00,1.43,50000000
3136GA2Q1,2024-12-10 00:00:00,2025-06-10 00:00:00,2031-12-10 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-10 00:00:00,5.2,50000000
3136GA2V0,2024-12-10 00:00:00,2025-06-10 00:00:00,2031-12-10 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-10 00:00:00,5.15,50000000
3136GACE7,2025-03-10 00:00:00,2025-09-10 00:00:00,2028-03-10 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-10 00:00:00,4.65,15000000
3136GACG2,2025-03-10 00:00:00,2025-09-10 00:00:00,2028-03-10 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-10 00:00:00,4.65,25000000
3135GAUX7,2024-09-11 00:00:00,2025-09-11 00:00:00,2029-09-11 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-11 00:00:00,4,15000000
3136G42S1,2020-09-11 00:00:00,2023-09-11 00:00:00,2030-09-11 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-11 00:00:00,1.12,25000000
3136GA2F5,2024-12-11 00:00:00,2025-06-11 00:00:00,2031-12-11 00:00:00,Bermudan,Quarterly,2025-08-29 00:00:00,2025-09-11 00:00:00,5.2,50000000
3136GA2G3,2024-12-12 00:00:00,2025-06-12 00:00:00,2031-12-12 00:00:00,Bermudan,Quarterly,2025-09-02 00:00:00,2025-09-12 00:00:00,5.2,50000000
3136GA2L2,2024-12-27 00:00:00,2025-06-12 00:00:00,2029-12-12 00:00:00,Bermudan,Quarterly,2025-09-02 00:00:00,2025-09-12 00:00:00,5,15000000
3135GAUY5,2024-09-13 00:00:00,2025-03-13 00:00:00,2027-09-13 00:00:00,Bermudan,Quarterly,2025-09-03 00:00:00,2025-09-13 00:00:00,4,15000000
3136GA3W7,2024-12-20 00:00:00,2025-06-13 00:00:00,2029-12-13 00:00:00,Bermudan,Quarterly,2025-09-03 00:00:00,2025-09-13 00:00:00,5,70000000
3135GA5X5,2020-12-14 00:00:00,2021-06-14 00:00:00,2028-12-14 00:00:00,Bermudan,Quarterly,2025-09-04 00:00:00,2025-09-14 00:00:00,1.12,100000000
3135GA6C0,2020-12-14 00:00:00,2021-12-14 00:00:00,2028-12-14 00:00:00,Bermudan,Quarterly,2025-09-04 00:00:00,2025-09-14 00:00:00,1,50000000
3135GAA35,2020-12-14 00:00:00,2021-06-14 00:00:00,2034-06-14 00:00:00,Bermudan,Quarterly,2025-09-04 00:00:00,2025-09-14 00:00:00,1.72,40000000
3135GAA68,2020-12-14 00:00:00,2022-12-14 00:00:00,2028-12-14 00:00:00,Bermudan,Quarterly,2025-09-04 00:00:00,2025-09-14 00:00:00,1,50000000
3135GAB42,2020-12-14 00:00:00,2022-12-14 00:00:00,2027-12-14 00:00:00,Bermudan,Quarterly,2025-09-04 00:00:00,2025-09-14 00:00:00,0.875,15000000
3136G42Y8,2020-09-14 00:00:00,2022-09-14 00:00:00,2035-09-14 00:00:00,Bermudan,Quarterly,2025-09-04 00:00:00,2025-09-14 00:00:00,1.6,20000000
3136G43S0,2020-09-14 00:00:00,2022-09-14 00:00:00,2035-09-14 00:00:00,Bermudan,Quarterly,2025-09-04 00:00:00,2025-09-14 00:00:00,1.63,50000000
3135GA6F3,2020-12-15 00:00:00,2021-06-15 00:00:00,2028-06-15 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-15 00:00:00,1.06,25000000
3135GAAP6,2020-12-15 00:00:00,2021-12-15 00:00:00,2028-12-15 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-15 00:00:00,1.1,100000000
3135GABZ3,2020-12-15 00:00:00,2022-12-15 00:00:00,2033-12-15 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-15 00:00:00,1.4,15000000
3136G44C4,2020-09-15 00:00:00,2021-09-15 00:00:00,2032-09-15 00:00:00,Bermudan,Annually,2025-09-05 00:00:00,2025-09-15 00:00:00,1.42,15000000
3136GADR7,2025-03-28 00:00:00,2025-09-15 00:00:00,2030-03-15 00:00:00,Bermudan,Monthly,2025-09-05 00:00:00,2025-09-15 00:00:00,5,15000000
3135GA6T3,2020-12-16 00:00:00,2022-12-16 00:00:00,2031-12-16 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-16 00:00:00,1.36,50000000
3135GA6V8,2020-12-16 00:00:00,2021-12-16 00:00:00,2031-12-16 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-16 00:00:00,1.4,30000000
3135GA7K1,2020-12-16 00:00:00,2023-06-16 00:00:00,2030-12-16 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-16 00:00:00,1.2,50000000
3135GAA84,2020-12-16 00:00:00,2022-12-16 00:00:00,2031-12-16 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-16 00:00:00,1.35,50000000
3135GAAH4,2020-12-16 00:00:00,2021-06-16 00:00:00,2034-06-16 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-16 00:00:00,1.62,25000000
3136GA3G2,2024-12-16 00:00:00,2025-06-16 00:00:00,2028-05-16 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-16 00:00:00,4.7,10000000
3135G06K4,2020-12-17 00:00:00,2021-12-17 00:00:00,2025-12-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,0.65,300000000
3135G06N8,2020-12-17 00:00:00,2021-12-17 00:00:00,2025-12-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,0.65,300000000
3135GA6B2,2020-12-17 00:00:00,2021-12-17 00:00:00,2025-12-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,0.625,60000000
3135GA6R7,2020-12-17 00:00:00,2021-12-17 00:00:00,2029-12-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,1.2,15000000
3135GA7C9,2020-12-17 00:00:00,2021-12-17 00:00:00,2026-12-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,0.77,40000000
3135GAAK7,2020-12-17 00:00:00,2021-12-17 00:00:00,2030-12-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,1.3,50000000
3135GAAN1,2020-12-17 00:00:00,2021-12-17 00:00:00,2025-12-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,0.6,20000000
3135GAAQ4,2020-12-17 00:00:00,2022-06-17 00:00:00,2027-12-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,0.9,25000000
3135GAAT8,2020-12-17 00:00:00,2021-12-17 00:00:00,2030-12-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,1.32,25000000
3135GAV24,2024-09-17 00:00:00,2025-03-17 00:00:00,2027-09-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,4,15000000
3135GAV32,2024-09-16 00:00:00,2025-03-17 00:00:00,2027-09-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,4,50000000
3135GAV40,2024-09-17 00:00:00,2025-09-17 00:00:00,2027-09-17 00:00:00,European,One Time,2025-09-05 00:00:00,2025-09-17 00:00:00,3.5,25000000
3135GAV65,2024-09-20 00:00:00,2025-09-17 00:00:00,2027-09-17 00:00:00,Bermudan,Annually,2025-09-05 00:00:00,2025-09-17 00:00:00,3.375,30000000
3135GAVA6,2024-09-19 00:00:00,2025-09-17 00:00:00,2027-09-17 00:00:00,Bermudan,Annually,2025-09-05 00:00:00,2025-09-17 00:00:00,3.375,10000000
3135GAVB4,2024-09-20 00:00:00,2025-09-17 00:00:00,2027-09-17 00:00:00,Bermudan,Annually,2025-09-05 00:00:00,2025-09-17 00:00:00,3.375,15000000
3136GA3E7,2024-12-17 00:00:00,2025-06-17 00:00:00,2029-12-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,4.625,25000000
3136GA3L1,2024-12-18 00:00:00,2025-06-17 00:00:00,2029-12-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,4.94,10000000
3136GAD63,2025-03-17 00:00:00,2025-06-17 00:00:00,2028-03-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,4.6,20000000
3136GADB2,2025-03-17 00:00:00,2025-09-17 00:00:00,2028-03-17 00:00:00,Bermudan,Quarterly,2025-09-05 00:00:00,2025-09-17 00:00:00,4.55,25000000
3135G06L2,2020-12-18 00:00:00,2021-06-18 00:00:00,2026-12-18 00:00:00,Bermudan,Quarterly,2025-09-08 00:00:00,2025-09-18 00:00:00,0.875,1000000000
3135GA5R8,2020-12-18 00:00:00,2021-06-18 00:00:00,2025-12-18 00:00:00,Bermudan,Quarterly,2025-09-08 00:00:00,2025-09-18 00:00:00,0.625,25000000
3135GAA50,2020-12-18 00:00:00,2021-06-18 00:00:00,2031-12-18 00:00:00,Bermudan,Quarterly,2025-09-08 00:00:00,2025-09-18 00:00:00,1.5,40000000
3135GAAU5,2020-12-18 00:00:00,2021-06-18 00:00:00,2031-12-18 00:00:00,Bermudan,Quarterly,2025-09-08 00:00:00,2025-09-18 00:00:00,1.5,85000000
3135GABC4,2020-12-18 00:00:00,2021-06-18 00:00:00,2030-12-18 00:00:00,Bermudan,Quarterly,2025-09-08 00:00:00,2025-09-18 00:00:00,1.38,15000000
3136GA2M0,2024-12-18 00:00:00,2025-06-18 00:00:00,2029-12-18 00:00:00,Bermudan,Quarterly,2025-09-08 00:00:00,2025-09-18 00:00:00,5,15000000
3136GAD71,2025-03-18 00:00:00,2025-09-18 00:00:00,2029-06-18 00:00:00,Bermudan,Quarterly,2025-09-08 00:00:00,2025-09-18 00:00:00,4.25,20000000
3136GAJ83,2025-06-18 00:00:00,2025-09-18 00:00:00,2030-06-18 00:00:00,Bermudan,Monthly,2025-09-08 00:00:00,2025-09-18 00:00:00,4.95,61000000
3135GAV81,2024-09-19 00:00:00,2025-03-19 00:00:00,2028-09-19 00:00:00,Bermudan,Quarterly,2025-09-09 00:00:00,2025-09-19 00:00:00,4.01,15000000
3135GAV99,2024-09-19 00:00:00,2025-03-19 00:00:00,2029-09-19 00:00:00,Bermudan,Quarterly,2025-09-09 00:00:00,2025-09-19 00:00:00,4.05,50000000
3136GA3K3,2024-12-19 00:00:00,2025-09-19 00:00:00,2029-12-19 00:00:00,Bermudan,Monthly,2025-09-09 00:00:00,2025-09-19 00:00:00,4.86,10000000
3136GA4B2,2024-12-20 00:00:00,2025-06-20 00:00:00,2029-12-20 00:00:00,Bermudan,Quarterly,2025-09-10 00:00:00,2025-09-20 00:00:00,5.01,32000000
3135GAA27,2020-12-21 00:00:00,2021-06-21 00:00:00,2028-12-21 00:00:00,Bermudan,Quarterly,2025-09-11 00:00:00,2025-09-21 00:00:00,1.1,25000000
3135GAAC5,2020-12-21 00:00:00,2021-12-21 00:00:00,2032-12-21 00:00:00,Bermudan,Quarterly,2025-09-11 00:00:00,2025-09-21 00:00:00,1.525,100000000
3135GAAG6,2020-12-21 00:00:00,2022-03-21 00:00:00,2027-12-21 00:00:00,Bermudan,Quarterly,2025-09-11 00:00:00,2025-09-21 00:00:00,0.915,25000000
3136G43K7,2020-09-21 00:00:00,2021-09-21 00:00:00,2028-09-21 00:00:00,Bermudan,Quarterly,2025-09-11 00:00:00,2025-09-21 00:00:00,1.02,120000000
3136G44B6,2020-09-21 00:00:00,2022-09-21 00:00:00,2035-09-21 00:00:00,Bermudan,Quarterly,2025-09-11 00:00:00,2025-09-21 00:00:00,1.6,20000000
3135GA6N6,2020-12-22 00:00:00,2021-12-22 00:00:00,2028-12-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,1.07,35000000
3135GA6S5,2020-12-22 00:00:00,2022-06-22 00:00:00,2027-03-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,0.771,25000000
3135GA6U0,2020-12-22 00:00:00,2021-06-22 00:00:00,2027-12-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,1,100000000
3135GA7M7,2020-12-22 00:00:00,2021-12-22 00:00:00,2026-06-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,0.7,45000000
3135GAAY7,2020-12-22 00:00:00,2021-06-22 00:00:00,2028-12-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,1.125,15000000
3135GABH3,2020-12-22 00:00:00,2022-12-22 00:00:00,2032-12-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,1.25,45000000
3135GABW0,2020-12-22 00:00:00,2022-12-22 00:00:00,2027-12-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,0.875,15000000
3135GABY6,2020-12-22 00:00:00,2021-12-22 00:00:00,2026-06-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,0.7,35000000
3136G43G6,2020-09-22 00:00:00,2023-09-22 00:00:00,2027-09-22 00:00:00,Bermudan,Annually,2025-09-12 00:00:00,2025-09-22 00:00:00,0.75,25000000
3136G43M3,2020-09-22 00:00:00,2022-09-22 00:00:00,2034-09-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,1.5,20000000
3136G44A8,2020-09-22 00:00:00,2021-09-22 00:00:00,2032-03-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,1.42,50000000
3136GAE70,2025-03-28 00:00:00,2025-09-22 00:00:00,2028-03-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,4.6,15000000
3136GAE88,2025-03-28 00:00:00,2025-09-22 00:00:00,2028-09-22 00:00:00,Bermudan,Quarterly,2025-09-12 00:00:00,2025-09-22 00:00:00,4.69,15000000
